Hexalith.Conversations.Server	Polly.Core	8.4.2
Hexalith.Conversations.Server	Polly.Extensions	8.4.2
Hexalith.Conversations.Server	Polly.RateLimiting	8.4.2
Hexalith.Conversations.Server	System.IdentityModel.Tokens.Jwt	8.22.0
Hexalith.Conversations.Server.Tests	ByteAether.Ulid	1.4.0
Hexalith.Conversations.Server.Tests	Dapr.Actors	1.18.7
Hexalith.Conversations.Server.Tests	Dapr.Actors.AspNetCore	1.18.7
Hexalith.Conversations.Server.Tests	Dapr.AspNetCore	1.18.7
Hexalith.Conversations.Server.Tests	Dapr.Client	1.18.7
Hexalith.Conversations.Server.Tests	Dapr.Common	1.18.7
Hexalith.Conversations.Server.Tests	Dapr.Protos	1.18.7
Hexalith.Conversations.Server.Tests	DiffEngine	11.3.0
Hexalith.Conversations.Server.Tests	EmptyFiles	4.4.0
Hexalith.Conversations.Server.Tests	Google.Api.CommonProtos	2.17.0
Hexalith.Conversations.Server.Tests	Google.Protobuf	3.35.0
Hexalith.Conversations.Server.Tests	Grpc.Core.Api	2.80.0
Hexalith.Conversations.Server.Tests	Grpc.Net.Client	2.80.0
Hexalith.Conversations.Server.Tests	Grpc.Net.Common	2.80.0
Hexalith.Conversations.Server.Tests	Grpc.Reflection	2.80.0
Hexalith.Conversations.Server.Tests	Hexalith.Commons.UniqueIds	2.30.0
Hexalith.Conversations.Server.Tests	MediatR	14.2.0
Hexalith.Conversations.Server.Tests	MediatR.Contracts	2.0.1
Hexalith.Conversations.Server.Tests	Microsoft.ApplicationInsights	2.23.0
Hexalith.Conversations.Server.Tests	Microsoft.AspNetCore.Authentication.JwtBearer	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.AspNetCore.DataProtection.Abstractions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Bcl.AsyncInterfaces	6.0.0
Hexalith.Conversations.Server.Tests	Microsoft.Bcl.Cryptography	10.0.2
Hexalith.Conversations.Server.Tests	Microsoft.CodeCoverage	18.10.1
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.AmbientMetadata.Application	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Compliance.Abstractions	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Configuration	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Configuration.Abstractions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Configuration.Binder	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Configuration.EnvironmentVariables	10.0.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.DependencyInjection	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.DependencyInjection.Abstractions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.DependencyInjection.AutoActivation	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Diagnostics	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Diagnostics.Abstractions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Diagnostics.ExceptionSummarization	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Features	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.FileProviders.Abstractions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Hosting.Abstractions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Http	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Http.Diagnostics	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Http.Resilience	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Logging	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Logging.Abstractions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Logging.Configuration	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.ObjectPool	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Options	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Options.ConfigurationExtensions	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Primitives	10.0.12
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Resilience	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.ServiceDiscovery	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.ServiceDiscovery.Abstractions	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Telemetry	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.Extensions.Telemetry.Abstractions	10.10.0
Hexalith.Conversations.Server.Tests	Microsoft.IdentityModel.Abstractions	8.22.0
